Entity,Code,Year,Population density,Coord_X,Coord_Y
Liechtenstein,LIE,2054,268.90625,2216,2302
Liechtenstein,LIE,2055,268.91876,2216,2302
Liechtenstein,LIE,2056,268.8,2216,2302
Liechtenstein,LIE,2057,268.825,2216,2302
Liechtenstein,LIE,2058,268.875,2216,2302
Liechtenstein,LIE,2059,268.7875,2216,2302
Liechtenstein,LIE,2060,268.825,2216,2302
Liechtenstein,LIE,2061,268.7625,2216,2302
Liechtenstein,LIE,2062,268.7125,2216,2302
Liechtenstein,LIE,2063,268.61874,2216,2302
Liechtenstein,LIE,2064,268.66876,2216,2302
Liechtenstein,LIE,2065,268.6375,2216,2302
Liechtenstein,LIE,2066,268.64374,2216,2302
Liechtenstein,LIE,2067,268.60626,2216,2302
Liechtenstein,LIE,2068,268.6125,2216,2302
Liechtenstein,LIE,2069,268.5875,2216,2302
Liechtenstein,LIE,2070,268.65,2216,2302
Liechtenstein,LIE,2071,268.71875,2216,2302
Liechtenstein,LIE,2072,268.7625,2216,2302
Liechtenstein,LIE,2073,268.86874,2216,2302
Liechtenstein,LIE,2074,268.91876,2216,2302
Liechtenstein,LIE,2075,269.05,2216,2302
Liechtenstein,LIE,2076,269.275,2216,2302
Liechtenstein,LIE,2077,269.46875,2216,2302
Liechtenstein,LIE,2078,269.70624,2216,2302
Liechtenstein,LIE,2079,269.88126,2216,2302
Liechtenstein,LIE,2080,270.04376,2216,2302
Liechtenstein,LIE,2081,270.19376,2216,2302
Liechtenstein,LIE,2082,270.2625,2216,2302
Liechtenstein,LIE,2083,270.4375,2216,2302
Liechtenstein,LIE,2084,270.69376,2216,2302
Liechtenstein,LIE,2085,270.8375,2216,2302
Liechtenstein,LIE,2086,271.06876,2216,2302
Liechtenstein,LIE,2087,271.23126,2216,2302
Liechtenstein,LIE,2088,271.3375,2216,2302
Liechtenstein,LIE,2089,271.50626,2216,2302
Liechtenstein,LIE,2090,271.63126,2216,2302
Liechtenstein,LIE,2091,271.7625,2216,2302
Liechtenstein,LIE,2092,271.94376,2216,2302
Liechtenstein,LIE,2093,272.08124,2216,2302
Liechtenstein,LIE,2094,272.06876,2216,2302
Liechtenstein,LIE,2095,272.0875,2216,2302
Liechtenstein,LIE,2096,272.175,2216,2302
Liechtenstein,LIE,2097,272.18124,2216,2302
Liechtenstein,LIE,2098,272.25,2216,2302
Liechtenstein,LIE,2099,272.26874,2216,2302
Liechtenstein,LIE,2100,272.275,2216,2302
Lithuania,LTU,1900,40.299488,2828,1620
Lithuania,LTU,1901,40.89655,2828,1620
Lithuania,LTU,1902,41.50246,2828,1620
Lithuania,LTU,1903,42.117344,2828,1620
Lithuania,LTU,1904,42.741337,2828,1620
Lithuania,LTU,1905,43.374573,2828,1620
Lithuania,LTU,1906,44.017185,2828,1620
Lithuania,LTU,1907,44.669334,2828,1620
Lithuania,LTU,1908,45.33113,2828,1620
Lithuania,LTU,1909,45.617744,2828,1620
Lithuania,LTU,1910,45.53378,2828,1620
Lithuania,LTU,1911,45.08363,2828,1620
Lithuania,LTU,1912,44.271507,2828,1620
Lithuania,LTU,1913,43.10142,2828,1620
Lithuania,LTU,1914,41.962257,2828,1620
Lithuania,LTU,1915,40.853203,2828,1620
Lithuania,LTU,1916,39.773457,2828,1620
Lithuania,LTU,1917,38.722263,2828,1620
Lithuania,LTU,1918,37.69749,2828,1620
Lithuania,LTU,1919,36.94803,2828,1620
Lithuania,LTU,1920,36.468662,2828,1620
Lithuania,LTU,1921,36.254303,2828,1620
Lithuania,LTU,1922,36.300034,2828,1620
Lithuania,LTU,1923,36.601086,2828,1620
Lithuania,LTU,1924,36.904633,2828,1620
Lithuania,LTU,1925,37.2107,2828,1620
Lithuania,LTU,1926,37.519295,2828,1620
Lithuania,LTU,1927,37.83046,2828,1620
Lithuania,LTU,1928,38.14421,2828,1620
Lithuania,LTU,1929,38.402603,2828,1620
Lithuania,LTU,1930,38.605175,2828,1620
Lithuania,LTU,1931,38.75138,2828,1620
Lithuania,LTU,1932,38.84073,2828,1620
Lithuania,LTU,1933,38.87269,2828,1620
Lithuania,LTU,1934,38.904663,2828,1620
Lithuania,LTU,1935,38.936672,2828,1620
Lithuania,LTU,1936,38.96871,2828,1620
Lithuania,LTU,1937,39.000767,2828,1620
Lithuania,LTU,1938,39.032856,2828,1620
Lithuania,LTU,1939,39.09342,2828,1620
Lithuania,LTU,1940,39.182606,2828,1620
Lithuania,LTU,1941,39.30059,2828,1620
Lithuania,LTU,1942,39.447483,2828,1620
Lithuania,LTU,1943,39.623478,2828,1620
Lithuania,LTU,1944,39.800255,2828,1620
Lithuania,LTU,1945,39.977814,2828,1620
Lithuania,LTU,1946,40.15616,2828,1620
Lithuania,LTU,1947,40.335316,2828,1620
Lithuania,LTU,1948,40.51527,2828,1620
Lithuania,LTU,1949,40.724934,2828,1620
Lithuania,LTU,1950,38.858826,2828,1620
Lithuania,LTU,1951,39.271313,2828,1620
Lithuania,LTU,1952,39.711853,2828,1620
Lithuania,LTU,1953,40.170452,2828,1620
Lithuania,LTU,1954,40.642933,2828,1620
Lithuania,LTU,1955,41.13172,2828,1620
Lithuania,LTU,1956,41.643333,2828,1620
Lithuania,LTU,1957,42.193115,2828,1620
Lithuania,LTU,1958,42.78697,2828,1620
Lithuania,LTU,1959,43.48553,2828,1620
Lithuania,LTU,1960,44.226994,2828,1620
Lithuania,LTU,1961,44.921753,2828,1620
Lithuania,LTU,1962,45.571747,2828,1620
Lithuania,LTU,1963,46.175323,2828,1620
Lithuania,LTU,1964,46.778614,2828,1620
Lithuania,LTU,1965,47.36004,2828,1620
Lithuania,LTU,1966,47.92057,2828,1620
Lithuania,LTU,1967,48.480083,2828,1620
Lithuania,LTU,1968,49.03707,2828,1620
Lithuania,LTU,1969,49.566635,2828,1620
Lithuania,LTU,1970,50.084953,2828,1620
Lithuania,LTU,1971,50.641575,2828,1620
Lithuania,LTU,1972,51.187622,2828,1620
Lithuania,LTU,1973,51.687828,2828,1620
Lithuania,LTU,1974,52.169205,2828,1620
Lithuania,LTU,1975,52.638332,2828,1620
Lithuania,LTU,1976,53.098835,2828,1620
Lithuania,LTU,1977,53.55694,2828,1620
Lithuania,LTU,1978,53.98548,2828,1620
Lithuania,LTU,1979,54.379524,2828,1620
Lithuania,LTU,1980,54.75745,2828,1620
Lithuania,LTU,1981,55.13929,2828,1620
Lithuania,LTU,1982,55.542755,2828,1620
Lithuania,LTU,1983,55.987576,2828,1620
Lithuania,LTU,1984,56.44565,2828,1620
Lithuania,LTU,1985,56.897396,2828,1620
Lithuania,LTU,1986,57.398594,2828,1620
Lithuania,LTU,1987,57.93514,2828,1620
Lithuania,LTU,1988,58.658264,2828,1620
Lithuania,LTU,1989,59.03287,2828,1620
Lithuania,LTU,1990,59.015606,2828,1620
Lithuania,LTU,1991,59.117664,2828,1620
Lithuania,LTU,1992,59.056126,2828,1620
Lithuania,LTU,1993,58.778915,2828,1620
Lithuania,LTU,1994,58.374683,2828,1620
Lithuania,LTU,1995,57.929996,2828,1620
Lithuania,LTU,1996,57.493404,2828,1620
Lithuania,LTU,1997,57.073376,2828,1620
Lithuania,LTU,1998,56.663822,2828,1620
Lithuania,LTU,1999,56.266666,2828,1620
Lithuania,LTU,2000,55.90733,2828,1620
Lithuania,LTU,2001,55.469685,2828,1620
Lithuania,LTU,2002,55.007202,2828,1620
Lithuania,LTU,2003,54.547596,2828,1620
Lithuania,LTU,2004,53.931545,2828,1620
Lithuania,LTU,2005,53.06221,2828,1620
Lithuania,LTU,2006,52.224262,2828,1620
Lithuania,LTU,2007,51.610317,2828,1620
Lithuania,LTU,2008,51.085003,2828,1620
Lithuania,LTU,2009,50.522346,2828,1620
Lithuania,LTU,2010,49.475483,2828,1620
Lithuania,LTU,2011,48.372272,2828,1620
Lithuania,LTU,2012,47.728493,2828,1620
Lithuania,LTU,2013,47.249737,2828,1620
Lithuania,LTU,2014,46.847435,2828,1620
Lithuania,LTU,2015,46.409935,2828,1620
Lithuania,LTU,2016,45.824165,2828,1620
Lithuania,LTU,2017,45.188835,2828,1620
Lithuania,LTU,2018,44.7601,2828,1620
Lithuania,LTU,2019,44.641605,2828,1620
Lithuania,LTU,2020,44.652786,2828,1620
Lithuania,LTU,2021,44.632534,2828,1620
Lithuania,LTU,2022,44.99077,2828,1620
Lithuania,LTU,2023,45.584747,2828,1620
Lithuania,LTU,2024,45.664623,2828,1620
Lithuania,LTU,2025,45.20206,2828,1620
Lithuania,LTU,2026,44.678024,2828,1620
Lithuania,LTU,2027,44.308865,2828,1620
Lithuania,LTU,2028,43.94068,2828,1620
Lithuania,LTU,2029,43.57914,2828,1620
Lithuania,LTU,2030,43.224884,2828,1620
Lithuania,LTU,2031,42.875114,2828,1620
Lithuania,LTU,2032,42.52939,2828,1620
Lithuania,LTU,2033,42.183487,2828,1620
Lithuania,LTU,2034,41.833923,2828,1620
Lithuania,LTU,2035,41.484524,2828,1620
Lithuania,LTU,2036,41.13477,2828,1620
Lithuania,LTU,2037,40.776794,2828,1620
Lithuania,LTU,2038,40.415493,2828,1620
Lithuania,LTU,2039,40.04991,2828,1620
Lithuania,LTU,2040,39.68684,2828,1620
Lithuania,LTU,2041,39.329308,2828,1620
Lithuania,LTU,2042,38.967945,2828,1620
Lithuania,LTU,2043,38.60243,2828,1620
Lithuania,LTU,2044,38.241177,2828,1620
Lithuania,LTU,2045,37.88674,2828,1620
Lithuania,LTU,2046,37.5318,2828,1620
Lithuania,LTU,2047,37.169735,2828,1620
Lithuania,LTU,2048,36.804104,2828,1620
Lithuania,LTU,2049,36.44298,2828,1620
Lithuania,LTU,2050,36.075993,2828,1620
Lithuania,LTU,2051,35.70131,2828,1620
Lithuania,LTU,2052,35.32185,2828,1620
Lithuania,LTU,2053,34.9429,2828,1620
Lithuania,LTU,2054,34.562595,2828,1620
Lithuania,LTU,2055,34.175148,2828,1620
Lithuania,LTU,2056,33.78596,2828,1620
Lithuania,LTU,2057,33.39834,2828,1620
Lithuania,LTU,2058,33.011932,2828,1620
Lithuania,LTU,2059,32.62699,2828,1620
Lithuania,LTU,2060,32.244034,2828,1620
Lithuania,LTU,2061,31.867193,2828,1620
Lithuania,LTU,2062,31.495304,2828,1620
Lithuania,LTU,2063,31.129835,2828,1620
Lithuania,LTU,2064,30.769861,2828,1620
Lithuania,LTU,2065,30.407314,2828,1620
Lithuania,LTU,2066,30.044945,2828,1620
Lithuania,LTU,2067,29.688038,2828,1620
Lithuania,LTU,2068,29.334883,2828,1620
Lithuania,LTU,2069,28.98291,2828,1620
Lithuania,LTU,2070,28.634882,2828,1620
Lithuania,LTU,2071,28.292524,2828,1620
Lithuania,LTU,2072,27.953234,2828,1620
Lithuania,LTU,2073,27.616053,2828,1620
Lithuania,LTU,2074,27.27566,2828,1620
Lithuania,LTU,2075,26.933062,2828,1620
Lithuania,LTU,2076,26.591566,2828,1620
Lithuania,LTU,2077,26.251478,2828,1620
Lithuania,LTU,2078,25.911692,2828,1620
Lithuania,LTU,2079,25.572943,2828,1620
Lithuania,LTU,2080,25.23466,2828,1620
Lithuania,LTU,2081,24.896038,2828,1620
Lithuania,LTU,2082,24.558617,2828,1620
Lithuania,LTU,2083,24.224388,2828,1620
Lithuania,LTU,2084,23.894457,2828,1620
Lithuania,LTU,2085,23.566826,2828,1620
Lithuania,LTU,2086,23.24488,2828,1620
Lithuania,LTU,2087,22.928638,2828,1620
Lithuania,LTU,2088,22.614407,2828,1620
Lithuania,LTU,2089,22.305176,2828,1620
Lithuania,LTU,2090,22.003355,2828,1620
Lithuania,LTU,2091,21.706884,2828,1620
Lithuania,LTU,2092,21.416195,2828,1620
Lithuania,LTU,2093,21.13311,2828,1620
Lithuania,LTU,2094,20.858793,2828,1620
Lithuania,LTU,2095,20.588293,2828,1620
Lithuania,LTU,2096,20.321913,2828,1620
Lithuania,LTU,2097,20.062801,2828,1620
Lithuania,LTU,2098,19.807905,2828,1620
Lithuania,LTU,2099,19.555294,2828,1620
Lithuania,LTU,2100,19.303946,2828,1620
Luxembourg,LUX,1900,91.504234,2043,2098
Luxembourg,LUX,1901,92.44813,2043,2098
Luxembourg,LUX,1902,93.37337,2043,2098
Luxembourg,LUX,1903,94.28036,2043,2098
Luxembourg,LUX,1904,95.195885,2043,2098
Luxembourg,LUX,1905,96.12035,2043,2098
Luxembourg,LUX,1906,97.05414,2043,2098
Luxembourg,LUX,1907,97.996475,2043,2098
Luxembourg,LUX,1908,98.94813,2043,2098
Luxembourg,LUX,1909,99.7817,2043,2098
Luxembourg,LUX,1910,100.49525,2043,2098
Luxembourg,LUX,1911,101.08722,2043,2098
Luxembourg,LUX,1912,101.55605,2043,2098
Luxembourg,LUX,1913,101.90021,2043,2098
Luxembourg,LUX,1914,102.24552,2043,2098
Luxembourg,LUX,1915,102.592,2043,2098
Luxembourg,LUX,1916,102.939644,2043,2098
Luxembourg,LUX,1917,103.28846,2043,2098
Luxembourg,LUX,1918,103.64037,2043,2098
Luxembourg,LUX,1919,104.15155,2043,2098
Luxembourg,LUX,1920,104.82353,2043,2098
Luxembourg,LUX,1921,105.65944,2043,2098
Luxembourg,LUX,1922,106.66081,2043,2098
Luxembourg,LUX,1923,107.830765,2043,2098
Luxembourg,LUX,1924,109.01315,2043,2098
Luxembourg,LUX,1925,110.20874,2043,2098
Luxembourg,LUX,1926,111.41715,2043,2098
Luxembourg,LUX,1927,112.63915,2043,2098
Luxembourg,LUX,1928,113.87437,2043,2098
Luxembourg,LUX,1929,114.87574,2043,2098
Luxembourg,LUX,1930,115.640564,2043,2098
Luxembourg,LUX,1931,116.16611,2043,2098
Luxembourg,LUX,1932,116.44966,2043,2098
Luxembourg,LUX,1933,116.48812,2043,2098
Luxembourg,LUX,1934,116.52696,2043,2098
Luxembourg,LUX,1935,116.5658,2043,2098
Luxembourg,LUX,1936,116.604645,2043,2098
Luxembourg,LUX,1937,116.64349,2043,2098
Luxembourg,LUX,1938,116.682335,2043,2098
Luxembourg,LUX,1939,116.67107,2043,2098
Luxembourg,LUX,1940,116.609695,2043,2098
Luxembourg,LUX,1941,116.498604,2043,2098
Luxembourg,LUX,1942,116.33741,2043,2098
Luxembourg,LUX,1943,116.12649,2043,2098
Luxembourg,LUX,1944,115.91596,2043,2098
Luxembourg,LUX,1945,115.70582,2043,2098
Luxembourg,LUX,1946,115.49606,2043,2098
Luxembourg,LUX,1947,115.2867,2043,2098
Luxembourg,LUX,1948,115.07734,2043,2098
Luxembourg,LUX,1949,115.04937,2043,2098
Luxembourg,LUX,1950,115.18377,2043,2098
Luxembourg,LUX,1951,115.7936,2043,2098
Luxembourg,LUX,1952,116.476074,2043,2098
Luxembourg,LUX,1953,117.16748,2043,2098
Luxembourg,LUX,1954,117.86433,2043,2098
Luxembourg,LUX,1955,118.57787,2043,2098
Luxembourg,LUX,1956,119.21218,2043,2098
Luxembourg,LUX,1957,119.791336,2043,2098
Luxembourg,LUX,1958,120.41088,2043,2098
Luxembourg,LUX,1959,121.19202,2043,2098
Luxembourg,LUX,1960,121.90595,2043,2098
Luxembourg,LUX,1961,122.86033,2043,2098
Luxembourg,LUX,1962,124.14914,2043,2098
Luxembourg,LUX,1963,125.38979,2043,2098
Luxembourg,LUX,1964,126.6988,2043,2098
Luxembourg,LUX,1965,128.05016,2043,2098
Luxembourg,LUX,1966,129.36034,2043,2098
Luxembourg,LUX,1967,130.31082,2043,2098
Luxembourg,LUX,1968,130.88531,2043,2098
Luxembourg,LUX,1969,131.3759,2043,2098
Luxembourg,LUX,1970,131.79308,2043,2098
Luxembourg,LUX,1971,132.80766,2043,2098
Luxembourg,LUX,1972,134.40916,2043,2098
Luxembourg,LUX,1973,135.62456,2043,2098
Luxembourg,LUX,1974,136.48766,2043,2098
Luxembourg,LUX,1975,137.36162,2043,2098
Luxembourg,LUX,1976,138.2154,2043,2098
Luxembourg,LUX,1977,139.13597,2043,2098
Luxembourg,LUX,1978,140.22864,2043,2098
Luxembourg,LUX,1979,140.94334,2043,2098
Luxembourg,LUX,1980,141.25836,2043,2098
Luxembourg,LUX,1981,141.5594,2043,2098
Luxembourg,LUX,1982,141.78275,2043,2098
Luxembourg,LUX,1983,141.95093,2043,2098
Luxembourg,LUX,1984,142.11096,2043,2098
Luxembourg,LUX,1985,142.40306,2043,2098
Luxembourg,LUX,1986,143.07971,2043,2098
Luxembourg,LUX,1987,144.00612,2043,2098
Luxembourg,LUX,1988,145.17413,2043,2098
Luxembourg,LUX,1989,146.56627,2043,2098
Luxembourg,LUX,1990,148.2509,2043,2098
Luxembourg,LUX,1991,150.23462,2043,2098
Luxembourg,LUX,1992,152.23465,2043,2098
Luxembourg,LUX,1993,154.26653,2043,2098
Luxembourg,LUX,1994,156.36055,2043,2098
Luxembourg,LUX,1995,158.5517,2043,2098
Luxembourg,LUX,1996,160.7036,2043,2098
Luxembourg,LUX,1997,162.72112,2043,2098
Luxembourg,LUX,1998,164.7359,2043,2098
Luxembourg,LUX,1999,166.969,2043,2098
Luxembourg,LUX,2000,169.39087,2043,2098
Luxembourg,LUX,2001,171.57034,2043,2098
Luxembourg,LUX,2002,173.37538,2043,2098
Luxembourg,LUX,2003,175.4939,2043,2098
Luxembourg,LUX,2004,178.00082,2043,2098
Luxembourg,LUX,2005,180.74742,2043,2098
Luxembourg,LUX,2006,183.65833,2043,2098
Luxembourg,LUX,2007,186.53426,2043,2098
Luxembourg,LUX,2008,189.92216,2043,2098
Luxembourg,LUX,2009,193.49455,2043,2098
Luxembourg,LUX,2010,197.08017,2043,2098
Luxembourg,LUX,2011,201.41505,2043,2098
Luxembourg,LUX,2012,206.22072,2043,2098
Luxembourg,LUX,2013,211.04115,2043,2098
Luxembourg,LUX,2014,216.06201,2043,2098
Luxembourg,LUX,2015,221.21027,2043,2098
Luxembourg,LUX,2016,226.63744,2043,2098
Luxembourg,LUX,2017,231.68004,2043,2098
Luxembourg,LUX,2018,236.1874,2043,2098
Luxembourg,LUX,2019,240.87225,2043,2098
Luxembourg,LUX,2020,244.9232,2043,2098
Luxembourg,LUX,2021,248.68633,2043,2098
Luxembourg,LUX,2022,253.74913,2043,2098
Luxembourg,LUX,2023,258.32913,2043,2098
Luxembourg,LUX,2024,261.4156,2043,2098
Luxembourg,LUX,2025,264.28455,2043,2098
Luxembourg,LUX,2026,267.0063,2043,2098
Luxembourg,LUX,2027,269.66043,2043,2098
Luxembourg,LUX,2028,272.29944,2043,2098
Luxembourg,LUX,2029,274.82773,2043,2098
Luxembourg,LUX,2030,277.1921,2043,2098
Luxembourg,LUX,2031,279.42947,2043,2098
Luxembourg,LUX,2032,281.62567,2043,2098
Luxembourg,LUX,2033,283.74533,2043,2098
Luxembourg,LUX,2034,285.73526,2043,2098
Luxembourg,LUX,2035,287.66537,2043,2098
Luxembourg,LUX,2036,289.52478,2043,2098
Luxembourg,LUX,2037,291.27545,2043,2098
Luxembourg,LUX,2038,292.97717,2043,2098
Luxembourg,LUX,2039,294.66528,2043,2098
Luxembourg,LUX,2040,296.22873,2043,2098
Luxembourg,LUX,2041,297.68768,2043,2098
Luxembourg,LUX,2042,299.09924,2043,2098
Luxembourg,LUX,2043,300.4059,2043,2098
Luxembourg,LUX,2044,301.6182,2043,2098
Luxembourg,LUX,2045,302.78,2043,2098
Luxembourg,LUX,2046,303.87073,2043,2098
Luxembourg,LUX,2047,304.86472,2043,2098
Luxembourg,LUX,2048,305.8121,2043,2098
Luxembourg,LUX,2049,306.67828,2043,2098
Luxembourg,LUX,2050,307.40933,2043,2098
Luxembourg,LUX,2051,308.11548,2043,2098
Luxembourg,LUX,2052,308.74667,2043,2098
Luxembourg,LUX,2053,309.26602,2043,2098
Luxembourg,LUX,2054,309.7531,2043,2098
Luxembourg,LUX,2055,310.20447,2043,2098
Luxembourg,LUX,2056,310.49774,2043,2098
Luxembourg,LUX,2057,310.65195,2043,2098
Luxembourg,LUX,2058,310.8081,2043,2098
Luxembourg,LUX,2059,310.92422,2043,2098
Luxembourg,LUX,2060,310.99026,2043,2098
Luxembourg,LUX,2061,311.03494,2043,2098
Luxembourg,LUX,2062,311.0264,2043,2098
Luxembourg,LUX,2063,310.93317,2043,2098
Luxembourg,LUX,2064,310.82712,2043,2098
Luxembourg,LUX,2065,310.7005,2043,2098
Luxembourg,LUX,2066,310.55133,2043,2098
Luxembourg,LUX,2067,310.3439,2043,2098
Luxembourg,LUX,2068,310.0767,2043,2098
Luxembourg,LUX,2069,309.74225,2043,2098
Luxembourg,LUX,2070,309.29865,2043,2098
Luxembourg,LUX,2071,308.83563,2043,2098
Luxembourg,LUX,2072,308.36487,2043,2098
Luxembourg,LUX,2073,307.82028,2043,2098
Luxembourg,LUX,2074,307.29745,2043,2098
Luxembourg,LUX,2075,306.79132,2043,2098
Luxembourg,LUX,2076,306.25955,2043,2098
Luxembourg,LUX,2077,305.69128,2043,2098
Luxembourg,LUX,2078,305.1195,2043,2098
Luxembourg,LUX,2079,304.52988,2043,2098
Luxembourg,LUX,2080,303.88974,2043,2098
Luxembourg,LUX,2081,303.2104,2043,2098
Luxembourg,LUX,2082,302.48053,2043,2098
Luxembourg,LUX,2083,301.8023,2043,2098
Luxembourg,LUX,2084,301.1311,2043,2098
Luxembourg,LUX,2085,300.41367,2043,2098
Luxembourg,LUX,2086,299.6737,2043,2098
Luxembourg,LUX,2087,298.93494,2043,2098
Luxembourg,LUX,2088,298.21088,2043,2098
Luxembourg,LUX,2089,297.5362,2043,2098
Luxembourg,LUX,2090,296.89178,2043,2098
Luxembourg,LUX,2091,296.21707,2043,2098
Luxembourg,LUX,2092,295.59286,2043,2098
Luxembourg,LUX,2093,295.00827,2043,2098
Luxembourg,LUX,2094,294.39648,2043,2098
Luxembourg,LUX,2095,293.83365,2043,2098
Luxembourg,LUX,2096,293.25995,2043,2098
Luxembourg,LUX,2097,292.59534,2043,2098
Luxembourg,LUX,2098,291.89966,2043,2098
Luxembourg,LUX,2099,291.21875,2043,2098
Luxembourg,LUX,2100,290.52383,2043,2098
Malta,MLT,1900,644.48126,2499,3137
Malta,MLT,1901,647.725,2499,3137
Malta,MLT,1902,650.9875,2499,3137
Malta,MLT,1903,654.2625,2499,3137
Malta,MLT,1904,657.5563,2499,3137
Malta,MLT,1905,660.8625,2499,3137
Malta,MLT,1906,664.1875,2499,3137
Malta,MLT,1907,667.52814,2499,3137
Malta,MLT,1908,670.8844,2499,3137
Malta,MLT,1909,673.20935,2499,3137
Malta,MLT,1910,674.5,2499,3137
Malta,MLT,1911,674.7562,2499,3137
Malta,MLT,1912,673.97815,2499,3137
Malta,MLT,1913,672.1625,2499,3137
Malta,MLT,1914,670.35,2499,3137
Malta,MLT,1915,668.54065,2499,3137
Malta,MLT,1916,666.7375,2499,3137
Malta,MLT,1917,664.9375,2499,3137
Malta,MLT,1918,663.76874,2499,3137
Malta,MLT,1919,663.7438,2499,3137
Malta,MLT,1920,664.8719,2499,3137
Malta,MLT,1921,667.15936,2499,3137
Malta,MLT,1922,670.6125,2499,3137
Malta,MLT,1923,675.2344,2499,3137
Malta,MLT,1924,679.8906,2499,3137
Malta,MLT,1925,684.575,2499,3137
Malta,MLT,1926,689.29376,2499,3137
Malta,MLT,1927,694.0469,2499,3137
Malta,MLT,1928,698.83124,2499,3137
Malta,MLT,1929,704.29065,2499,3137
Malta,MLT,1930,710.4375,2499,3137
Malta,MLT,1931,717.28436,2499,3137
Malta,MLT,1932,724.84375,2499,3137
Malta,MLT,1933,733.125,2499,3137
Malta,MLT,1934,741.5031,2499,3137
Malta,MLT,1935,749.97815,2499,3137
Malta,MLT,1936,758.5469,2499,3137
Malta,MLT,1937,767.21564,2499,3137
Malta,MLT,1938,775.98126,2499,3137
Malta,MLT,1939,785.34686,2499,3137
Malta,MLT,1940,795.3219,2499,3137
Malta,MLT,1941,805.91876,2499,3137
Malta,MLT,1942,817.15936,2499,3137
Malta,MLT,1943,829.0531,2499,3137
Malta,MLT,1944,841.1188,2499,3137
Malta,MLT,1945,853.3594,2499,3137
Malta,MLT,1946,865.78125,2499,3137
Malta,MLT,1947,878.3812,2499,3137
Malta,MLT,1948,891.16565,2499,3137
Malta,MLT,1949,902.41565,2499,3137
Malta,MLT,1950,920.7406,2499,3137
Malta,MLT,1951,938.79065,2499,3137
Malta,MLT,1952,952.72815,2499,3137
Malta,MLT,1953,966.5875,2499,3137
Malta,MLT,1954,980.34375,2499,3137
Malta,MLT,1955,994.0687,2499,3137
Malta,MLT,1956,1007.54065,2499,3137
Malta,MLT,1957,1020.8,2499,3137
Malta,MLT,1958,1029.2937,2499,3137
Malta,MLT,1959,1032.225,2499,3137
Malta,MLT,1960,1033.6907,2499,3137
Malta,MLT,1961,1033.7594,2499,3137
Malta,MLT,1962,1032.6843,2499,3137
Malta,MLT,1963,1030.5312,2499,3137
Malta,MLT,1964,1027.3594,2499,3137
Malta,MLT,1965,1023.0062,2499,3137
Malta,MLT,1966,1017.59686,2499,3137
Malta,MLT,1967,1011.8031,2499,3137
Malta,MLT,1968,1010.84375,2499,3137
Malta,MLT,1969,1014.725,2499,3137
Malta,MLT,1970,1018.6406,2499,3137
Malta,MLT,1971,1022.64374,2499,3137
Malta,MLT,1972,1026.7625,2499,3137
Malta,MLT,1973,1031.2781,2499,3137
Malta,MLT,1974,1036.3594,2499,3137
Malta,MLT,1975,1041.9031,2499,3137
Malta,MLT,1976,1047.6188,2499,3137
Malta,MLT,1977,1053.5,2499,3137
Malta,MLT,1978,1059.4531,2499,3137
Malta,MLT,1979,1065.3782,2499,3137
Malta,MLT,1980,1071.3562,2499,3137
Malta,MLT,1981,1077.225,2499,3137
Malta,MLT,1982,1083.1843,2499,3137
Malta,MLT,1983,1089.2156,2499,3137
Malta,MLT,1984,1095.3093,2499,3137
Malta,MLT,1985,1101.6406,2499,3137
Malta,MLT,1986,1109.5,2499,3137
Malta,MLT,1987,1118.8656,2499,3137
Malta,MLT,1988,1128.6625,2499,3137
Malta,MLT,1989,1138.975,2499,3137
Malta,MLT,1990,1149.575,2499,3137
Malta,MLT,1991,1160.275,2499,3137
Malta,MLT,1992,1171.1218,2499,3137
Malta,MLT,1993,1181.7969,2499,3137
Malta,MLT,1994,1191.9187,2499,3137
Malta,MLT,1995,1201.6,2499,3137
Malta,MLT,1996,1211.1907,2499,3137
Malta,MLT,1997,1220.7468,2499,3137
Malta,MLT,1998,1230.4407,2499,3137
Malta,MLT,1999,1240.1312,2499,3137
Malta,MLT,2000,1249.5188,2499,3137
Malta,MLT,2001,1258.5657,2499,3137
Malta,MLT,2002,1267.2562,2499,3137
Malta,MLT,2003,1275.5687,2499,3137
Malta,MLT,2004,1283.6,2499,3137
Malta,MLT,2005,1291.4812,2499,3137
Malta,MLT,2006,1298.1594,2499,3137
Malta,MLT,2007,1303.5875,2499,3137
Malta,MLT,2008,1309.1312,2499,3137
Malta,MLT,2009,1314.8469,2499,3137
Malta,MLT,2010,1320.6469,2499,3137
Malta,MLT,2011,1326.8187,2499,3137
Malta,MLT,2012,1333.0125,2499,3137
Malta,MLT,2013,1338.7812,2499,3137
Malta,MLT,2014,1357.6594,2499,3137
Malta,MLT,2015,1390.425,2499,3137
Malta,MLT,2016,1422.5844,2499,3137
Malta,MLT,2017,1462.0281,2499,3137
Malta,MLT,2018,1514.1156,2499,3137
Malta,MLT,2019,1574.9,2499,3137
Malta,MLT,2020,1619.2969,2499,3137
Malta,MLT,2021,1638.5469,2499,3137
Malta,MLT,2022,1650.4625,2499,3137
Malta,MLT,2023,1665.3782,2499,3137
Malta,MLT,2024,1686.1156,2499,3137
Malta,MLT,2025,1704.2219,2499,3137
Malta,MLT,2026,1715.525,2499,3137
Malta,MLT,2027,1721.6375,2499,3137
Malta,MLT,2028,1727.0563,2499,3137
Malta,MLT,2029,1731.4469,2499,3137
